gps_time,x,y,z,ve(m/3),vn(m/s),vu(m/s),roll(rad),pitch(rad),yaw(rad)
2020-10-13-16-04-19-190,11723498.044845,3123763.616272,16.453348,2.773236,-2.731788,0.016448,0.009020,0.000860,2.332716
2020-10-13-16-04-19-200,11723498.072700,3123763.588764,16.453386,2.772274,-2.730591,0.017134,0.008990,0.000920,2.332688
2020-10-13-16-04-19-210,11723498.100554,3123763.561228,16.453468,2.771041,-2.729648,0.016756,0.009018,0.000945,2.332660
2020-10-13-16-04-19-220,11723498.128397,3123763.533686,16.453534,2.769882,-2.730027,0.015068,0.009132,0.000952,2.332632
2020-10-13-16-04-19-230,11723498.156229,3123763.506149,16.453607,2.768588,-2.729734,0.015004,0.009365,0.000995,2.332608
2020-10-13-16-04-19-240,11723498.184029,3123763.478659,16.453689,2.767122,-2.728623,0.020790,0.009685,0.001020,2.332597
2020-10-13-16-04-19-250,11723498.211848,3123763.451147,16.453844,2.767219,-2.726898,0.024990,0.009734,0.001088,2.332573
2020-10-13-16-04-19-259,11723498.239669,3123763.423643,16.454008,2.767345,-2.725687,0.026395,0.009589,0.001125,2.332536
2020-10-13-16-04-19-269,11723498.267437,3123763.396170,16.454082,2.764797,-2.726745,0.022820,0.009660,0.001165,2.332522
2020-10-13-16-04-19-279,11723498.295226,3123763.368671,16.454229,2.764199,-2.725776,0.022626,0.009899,0.001181,2.332509
2020-10-13-16-04-19-289,11723498.323019,3123763.341182,16.454381,2.764743,-2.724609,0.023218,0.010152,0.001190,2.332483
2020-10-13-16-04-19-299,11723498.350798,3123763.313708,16.454579,2.764539,-2.723774,0.027667,0.010238,0.001250,2.332457
2020-10-13-16-04-19-309,11723498.378572,3123763.286221,16.454787,2.762880,-2.723583,0.029922,0.010044,0.001269,2.332431
2020-10-13-16-04-19-319,11723498.406305,3123763.258773,16.454873,2.760520,-2.723778,0.024206,0.009948,0.001289,2.332427
2020-10-13-16-04-19-329,11723498.434057,3123763.231307,16.455029,2.760692,-2.722683,0.022945,0.010178,0.001256,2.332410
2020-10-13-16-04-19-339,11723498.461802,3123763.203845,16.455196,2.759752,-2.721541,0.023833,0.010457,0.001204,2.332385
2020-10-13-16-04-19-349,11723498.489521,3123763.176404,16.455439,2.758287,-2.720395,0.030789,0.010569,0.001167,2.332368
2020-10-13-16-04-19-359,11723498.517242,3123763.149008,16.455627,2.757764,-2.717869,0.032217,0.010188,0.001158,2.332353
2020-10-13-16-04-19-369,11723498.544951,3123763.121588,16.455842,2.756693,-2.717301,0.030050,0.009949,0.001175,2.332334
2020-10-13-16-04-19-380,11723498.572639,3123763.094167,16.456006,2.754798,-2.717819,0.024373,0.009916,0.001122,2.332325
2020-10-13-16-04-19-390,11723498.600318,3123763.066776,16.456131,2.754320,-2.717882,0.025283,0.010493,0.000996,2.332320
2020-10-13-16-04-19-400,11723498.628017,3123763.039369,16.456370,2.755351,-2.715807,0.032432,0.010699,0.000915,2.332307
2020-10-13-16-04-19-410,11723498.655718,3123763.011984,16.456656,2.755442,-2.713139,0.038273,0.010482,0.000874,2.332292
2020-10-13-16-04-19-420,11723498.683390,3123762.984621,16.456939,2.754054,-2.711835,0.038716,0.009883,0.000909,2.332299
2020-10-13-16-04-19-430,11723498.711044,3123762.957256,16.457128,2.752318,-2.712202,0.029972,0.009377,0.000907,2.332311
2020-10-13-16-04-19-440,11723498.738702,3123762.929906,16.457163,2.752742,-2.713652,0.018624,0.010053,0.000776,2.332311
2020-10-13-16-04-19-450,11723498.766374,3123762.902543,16.457343,2.752583,-2.711749,0.023041,0.010576,0.000655,2.332310
2020-10-13-16-04-19-460,11723498.794038,3123762.875209,16.457615,2.751896,-2.708525,0.033638,0.010682,0.000559,2.332317
2020-10-13-16-04-19-470,11723498.821680,3123762.847935,16.457854,2.751018,-2.705790,0.037034,0.009768,0.000659,2.332340
2020-10-13-16-04-19-480,11723498.849322,3123762.820634,16.458077,2.750981,-2.706207,0.029933,0.009336,0.000654,2.332342
2020-10-13-16-04-19-490,11723498.876976,3123762.793322,16.458226,2.751352,-2.706840,0.020685,0.009362,0.000603,2.332362
2020-10-13-16-04-19-500,11723498.904635,3123762.766019,16.458340,2.751478,-2.705801,0.015582,0.009855,0.000483,2.332386
2020-10-13-16-04-19-509,11723498.932272,3123762.738780,16.458531,2.750317,-2.702279,0.028877,0.010282,0.000368,2.332402
2020-10-13-16-04-19-519,11723498.959908,3123762.711530,16.458793,2.749692,-2.700189,0.035923,0.010014,0.000330,2.332410
2020-10-13-16-04-19-529,11723498.987534,3123762.684288,16.459063,2.748921,-2.699767,0.037024,0.009502,0.000331,2.332422
2020-10-13-16-04-19-539,11723499.015157,3123762.657033,16.459286,2.747763,-2.700333,0.031821,0.009170,0.000325,2.332448
2020-10-13-16-04-19-549,11723499.042769,3123762.629788,16.459452,2.746832,-2.700182,0.024557,0.009324,0.000233,2.332469
2020-10-13-16-04-19-559,11723499.070340,3123762.602604,16.459650,2.744946,-2.698237,0.030723,0.010035,0.000107,2.332460
2020-10-13-16-04-19-569,11723499.097938,3123762.575392,16.459952,2.745264,-2.696519,0.038217,0.010078,0.000037,2.332459
2020-10-13-16-04-19-579,11723499.125530,3123762.548177,16.460291,2.744849,-2.696213,0.043169,0.009723,0.000003,2.332462
2020-10-13-16-04-19-589,11723499.153114,3123762.520960,16.460621,2.744221,-2.696834,0.043208,0.009167,0.000042,2.332484
2020-10-13-16-04-19-599,11723499.180668,3123762.493768,16.460738,2.742199,-2.697751,0.028126,0.009196,-0.000093,2.332501
2020-10-13-16-04-19-609,11723499.208219,3123762.466548,16.460980,2.740203,-2.697725,0.028623,0.009703,-0.000187,2.332519
2020-10-13-16-04-19-619,11723499.235769,3123762.439356,16.461290,2.740616,-2.695650,0.036035,0.010148,-0.000333,2.332525
2020-10-13-16-04-19-630,11723499.263306,3123762.412186,16.461677,2.739716,-2.692958,0.045421,0.010003,-0.000427,2.332525
2020-10-13-16-04-19-640,11723499.290820,3123762.385030,16.461961,2.737710,-2.692980,0.042023,0.009058,-0.000338,2.332535
2020-10-13-16-04-19-650,11723499.318332,3123762.357831,16.462219,2.736387,-2.694943,0.032471,0.008801,-0.000380,2.332534
2020-10-13-16-04-19-660,11723499.345836,3123762.330627,16.462415,2.735995,-2.696591,0.024260,0.009096,-0.000440,2.332533
2020-10-13-16-04-19-670,11723499.373342,3123762.303430,16.462608,2.736252,-2.696438,0.022006,0.009618,-0.000560,2.332538
2020-10-13-16-04-19-680,11723499.400822,3123762.276285,16.462854,2.734758,-2.694164,0.032432,0.009675,-0.000642,2.332555
2020-10-13-16-04-19-690,11723499.428319,3123762.249095,16.463121,2.734021,-2.693232,0.034407,0.009319,-0.000651,2.332577
2020-10-13-16-04-19-700,11723499.455803,3123762.221911,16.463327,2.733646,-2.693245,0.028753,0.008907,-0.000690,2.332591
2020-10-13-16-04-19-710,11723499.483271,3123762.194726,16.463468,2.732834,-2.693935,0.021011,0.008868,-0.000775,2.332611
2020-10-13-16-04-19-720,11723499.510692,3123762.167608,16.463567,2.729651,-2.691525,0.020111,0.009454,-0.000903,2.332641
2020-10-13-16-04-19-730,11723499.538131,3123762.140457,16.463745,2.728137,-2.689250,0.023162,0.009606,-0.000989,2.332656
2020-10-13-16-04-19-740,11723499.565559,3123762.113329,16.463953,2.727841,-2.687489,0.027234,0.009439,-0.001028,2.332670
2020-10-13-16-04-19-750,11723499.592988,3123762.086206,16.464068,2.728683,-2.689915,0.023546,0.009028,-0.001057,2.332690
2020-10-13-16-04-19-759,11723499.620401,3123762.059059,16.464222,2.727001,-2.690396,0.020966,0.009048,-0.001130,2.332723
2020-10-13-16-04-19-769,11723499.647800,3123762.031924,16.464373,2.725641,-2.689357,0.020362,0.009266,-0.001224,2.332762
2020-10-13-16-04-19-779,11723499.675195,3123762.004813,16.464551,2.725370,-2.687116,0.023115,0.009461,-0.001314,2.332804
2020-10-13-16-04-19-789,11723499.702595,3123761.977711,16.464789,2.725423,-2.685156,0.029340,0.009441,-0.001361,2.332831
2020-10-13-16-04-19-799,11723499.729984,3123761.950626,16.464989,2.724686,-2.685010,0.032048,0.009047,-0.001409,2.332871
2020-10-13-16-04-19-809,11723499.757348,3123761.923540,16.465222,2.722030,-2.683486,0.030484,0.008846,-0.001451,2.332906
2020-10-13-16-04-19-819,11723499.784709,3123761.896464,16.465440,2.720969,-2.682083,0.028294,0.008895,-0.001501,2.332940
2020-10-13-16-04-19-829,11723499.812042,3123761.869437,16.465641,2.720621,-2.681619,0.031702,0.009260,-0.001610,2.332968
2020-10-13-16-04-19-839,11723499.839399,3123761.842375,16.465931,2.721169,-2.680890,0.036215,0.009274,-0.001660,2.333004
2020-10-13-16-04-19-849,11723499.866756,3123761.815314,16.466233,2.721082,-2.680518,0.037846,0.009056,-0.001730,2.333038
2020-10-13-16-04-19-859,11723499.894092,3123761.788253,16.466533,2.719636,-2.681064,0.037396,0.008835,-0.001786,2.333066
2020-10-13-16-04-19-869,11723499.921420,3123761.761222,16.466755,2.719538,-2.681189,0.034055,0.008943,-0.001834,2.333114
2020-10-13-16-04-19-880,11723499.948744,3123761.734178,16.467035,2.718929,-2.680335,0.033414,0.009022,-0.001919,2.333141
2020-10-13-16-04-19-890,11723499.976068,3123761.707134,16.467330,2.718161,-2.679287,0.034885,0.009044,-0.001977,2.333177
2020-10-13-16-04-19-900,11723500.003380,3123761.680094,16.467617,2.716177,-2.678114,0.034697,0.008888,-0.002046,2.333214
2020-10-13-16-04-19-910,11723500.030675,3123761.653060,16.467865,2.714636,-2.677700,0.031250,0.008712,-0.002108,2.333248
2020-10-13-16-04-19-920,11723500.057946,3123761.626060,16.468049,2.714318,-2.678610,0.029331,0.009029,-0.002253,2.333266
2020-10-13-16-04-19-930,11723500.085237,3123761.599032,16.468315,2.714135,-2.677311,0.031726,0.009136,-0.002370,2.333275
2020-10-13-16-04-19-940,11723500.112513,3123761.572014,16.468592,2.713069,-2.676340,0.033524,0.008975,-0.002432,2.333297
2020-10-13-16-04-19-950,11723500.139768,3123761.545023,16.468755,2.712110,-2.677171,0.027129,0.008598,-0.002494,2.333324
2020-10-13-16-04-19-960,11723500.167031,3123761.517994,16.468920,2.712540,-2.678727,0.020008,0.008538,-0.002583,2.333354
2020-10-13-16-04-19-970,11723500.194287,3123761.490953,16.469037,2.711769,-2.679884,0.014559,0.008694,-0.002716,2.333382
2020-10-13-16-04-19-980,11723500.221539,3123761.463906,16.469140,2.710712,-2.680029,0.012781,0.009029,-0.002856,2.333413
2020-10-13-16-04-19-990,11723500.248787,3123761.436880,16.469270,2.710055,-2.678166,0.015435,0.009252,-0.002950,2.333428
2020-10-13-16-04-20-000,11723500.276029,3123761.409890,16.469328,2.710269,-2.677072,0.014477,0.008565,-0.002974,2.333441
2020-10-13-16-04-20-009,11723500.303259,3123761.382851,16.469337,2.709062,-2.678907,0.005285,0.008236,-0.003025,2.333461
2020-10-13-16-04-20-019,11723500.330489,3123761.355793,16.469261,2.707933,-2.680489,-0.004657,0.008340,-0.003107,2.333483
2020-10-13-16-04-20-029,11723500.357701,3123761.328741,16.469143,2.707636,-2.681670,-0.010603,0.008868,-0.003236,2.333507
2020-10-13-16-04-20-039,11723500.384873,3123761.301723,16.469201,2.707909,-2.678240,-0.000936,0.009225,-0.003310,2.333506
2020-10-13-16-04-20-049,11723500.412075,3123761.274647,16.469258,2.707607,-2.677790,0.000981,0.008982,-0.003345,2.333523
2020-10-13-16-04-20-059,11723500.439271,3123761.247567,16.469278,2.707067,-2.678283,-0.002161,0.008540,-0.003318,2.333539
2020-10-13-16-04-20-069,11723500.466457,3123761.220486,16.469207,2.707081,-2.679595,-0.011254,0.008308,-0.003340,2.333557
2020-10-13-16-04-20-079,11723500.493609,3123761.193411,16.469121,2.705781,-2.679442,-0.016715,0.009181,-0.003471,2.333593
2020-10-13-16-04-20-089,11723500.520780,3123761.166354,16.469095,2.704739,-2.676970,-0.009370,0.009707,-0.003553,2.333619
2020-10-13-16-04-20-099,11723500.547931,3123761.139319,16.469162,2.703102,-2.674504,0.001767,0.009823,-0.003610,2.333637
2020-10-13-16-04-20-109,11723500.575088,3123761.112290,16.469290,2.702561,-2.672781,0.010378,0.009370,-0.003525,2.333653
2020-10-13-16-04-20-119,11723500.602212,3123761.085245,16.469307,2.702293,-2.675292,-0.001303,0.008872,-0.003495,2.333665
2020-10-13-16-04-20-130,11723500.629329,3123761.058202,16.469319,2.700530,-2.676913,-0.004797,0.009259,-0.003527,2.333680
2020-10-13-16-04-20-140,11723500.656448,3123761.031157,16.469381,2.699318,-2.676440,-0.000678,0.009921,-0.003583,2.333717
2020-10-13-16-04-20-150,11723500.683559,3123761.004133,16.469553,2.698740,-2.674496,0.010506,0.010317,-0.003636,2.333748
2020-10-13-16-04-20-160,11723500.710641,3123760.977121,16.469857,2.698726,-2.673218,0.022271,0.009673,-0.003548,2.333768
2020-10-13-16-04-20-170,11723500.737736,3123760.950081,16.470070,2.697669,-2.675314,0.019766,0.009299,-0.003526,2.333785
2020-10-13-16-04-20-180,11723500.764821,3123760.923016,16.470255,2.695994,-2.677673,0.015188,0.009317,-0.003507,2.333810
2020-10-13-16-04-20-190,11723500.791878,3123760.895972,16.470427,2.693828,-2.677305,0.012131,0.009781,-0.003526,2.333848
2020-10-13-16-04-20-200,11723500.818920,3123760.868953,16.470733,2.693397,-2.673882,0.021697,0.010403,-0.003603,2.333878
2020-10-13-16-04-20-210,11723500.845984,3123760.841934,16.471061,2.693360,-2.671986,0.029905,0.010369,-0.003595,2.333897
2020-10-13-16-04-20-220,11723500.873026,3123760.814937,16.471400,2.693263,-2.671585,0.032467,0.010011,-0.003571,2.333914
2020-10-13-16-04-20-230,11723500.900052,3123760.787912,16.471718,2.690806,-2.672871,0.030319,0.009753,-0.003563,2.333950
2020-10-13-16-04-20-240,11723500.927041,3123760.760893,16.472033,2.688755,-2.673158,0.026001,0.010315,-0.003628,2.333995
2020-10-13-16-04-20-250,11723500.954051,3123760.733891,16.472390,2.688462,-2.671732,0.030659,0.010701,-0.003668,2.334033
2020-10-13-16-04-20-259,11723500.981069,3123760.706903,16.472797,2.688967,-2.669690,0.036593,0.010715,-0.003692,2.334060
2020-10-13-16-04-20-269,11723501.008091,3123760.679916,16.473193,2.689611,-2.668985,0.037355,0.010339,-0.003709,2.334095
2020-10-13-16-04-20-279,11723501.035050,3123760.652914,16.473530,2.686816,-2.671072,0.028427,0.010103,-0.003744,2.334135
2020-10-13-16-04-20-289,11723501.062024,3123760.625932,16.473830,2.686348,-2.671373,0.023825,0.010359,-0.003797,2.334184
2020-10-13-16-04-20-299,11723501.089000,3123760.598949,16.474141,2.685145,-2.670018,0.024194,0.010771,-0.003896,2.334228
2020-10-13-16-04-20-309,11723501.115967,3123760.571980,16.474517,2.684179,-2.668295,0.030618,0.011020,-0.003974,2.334274
2020-10-13-16-04-20-319,11723501.142903,3123760.545019,16.474951,2.683269,-2.666914,0.034919,0.010475,-0.003911,2.334331
2020-10-13-16-04-20-329,11723501.169849,3123760.518067,16.475283,2.682631,-2.666664,0.029540,0.010111,-0.003913,2.334377
2020-10-13-16-04-20-339,11723501.196794,3123760.491098,16.475550,2.681990,-2.667812,0.021706,0.010011,-0.003920,2.334436
2020-10-13-16-04-20-349,11723501.223720,3123760.464143,16.475768,2.681248,-2.668037,0.015329,0.010350,-0.003976,2.334493
2020-10-13-16-04-20-359,11723501.250637,3123760.437187,16.476096,2.680902,-2.666709,0.022133,0.010842,-0.004018,2.334574
2020-10-13-16-04-20-369,11723501.277570,3123760.410254,16.476405,2.680954,-2.664367,0.026824,0.010754,-0.004032,2.334646
2020-10-13-16-04-20-380,11723501.304517,3123760.383331,16.476712,2.681825,-2.662536,0.027676,0.010324,-0.004028,2.334704
2020-10-13-16-04-20-390,11723501.331393,3123760.356407,16.476992,2.678744,-2.663655,0.021916,0.010099,-0.004001,2.334762
2020-10-13-16-04-20-400,11723501.358285,3123760.329503,16.477236,2.677391,-2.662616,0.018779,0.010266,-0.004025,2.334830
2020-10-13-16-04-20-410,11723501.385188,3123760.302600,16.477506,2.677196,-2.661162,0.021397,0.010573,-0.004027,2.334898
2020-10-13-16-04-20-420,11723501.412091,3123760.275737,16.477851,2.677843,-2.657753,0.029572,0.010651,-0.004012,2.334954
2020-10-13-16-04-20-430,11723501.438986,3123760.248876,16.478217,2.677268,-2.656356,0.033976,0.010262,-0.003987,2.335013
2020-10-13-16-04-20-440,11723501.465846,3123760.221997,16.478548,2.676193,-2.658316,0.028360,0.009736,-0.003878,2.335079
2020-10-13-16-04-20-450,11723501.492733,3123760.195131,16.478836,2.676883,-2.658957,0.023953,0.009778,-0.003881,2.335136
2020-10-13-16-04-20-460,11723501.519624,3123760.168274,16.479136,2.677583,-2.658169,0.024189,0.010088,-0.003883,2.335193
2020-10-13-16-04-20-470,11723501.546519,3123760.141426,16.479555,2.677950,-2.655154,0.032755,0.009997,-0.003821,2.335264
2020-10-13-16-04-20-480,11723501.573403,3123760.114607,16.479915,2.677208,-2.653861,0.032874,0.009561,-0.003744,2.335324
2020-10-13-16-04-20-490,11723501.600288,3123760.087783,16.480232,2.676217,-2.653475,0.028071,0.009119,-0.003661,2.335376
2020-10-13-16-04-20-500,11723501.627175,3123760.060947,16.480470,2.676045,-2.654587,0.019205,0.009027,-0.003634,2.335440
2020-10-13-16-04-20-509,11723501.654023,3123760.034143,16.480770,2.675064,-2.653041,0.021358,0.009646,-0.003672,2.335498
2020-10-13-16-04-20-519,11723501.680902,3123760.007334,16.481089,2.674360,-2.651138,0.028222,0.009719,-0.003659,2.335548
2020-10-13-16-04-20-529,11723501.707773,3123759.980553,16.481451,2.674083,-2.648796,0.033911,0.009344,-0.003597,2.335579
2020-10-13-16-04-20-539,11723501.734635,3123759.953786,16.481794,2.674517,-2.648335,0.032949,0.008661,-0.003508,2.335624
2020-10-13-16-04-20-549,11723501.761498,3123759.926986,16.482058,2.673943,-2.650345,0.024979,0.008202,-0.003462,2.335669
2020-10-13-16-04-20-559,11723501.788315,3123759.900187,16.482288,2.671633,-2.651320,0.016801,0.008696,-0.003550,2.335738
2020-10-13-16-04-20-569,11723501.815144,3123759.873402,16.482538,2.669861,-2.650179,0.018854,0.008981,-0.003600,2.335800
2020-10-13-16-04-20-579,11723501.841973,3123759.846639,16.482855,2.670123,-2.648379,0.026432,0.009004,-0.003617,2.335854
2020-10-13-16-04-20-589,11723501.868809,3123759.819872,16.483201,2.670319,-2.647464,0.031615,0.008570,-0.003598,2.335887
2020-10-13-16-04-20-599,11723501.895599,3123759.793103,16.483468,2.668999,-2.648683,0.022342,0.007751,-0.003574,2.335944
2020-10-13-16-04-20-609,11723501.922400,3123759.766323,16.483653,2.666524,-2.649082,0.012944,0.007604,-0.003594,2.336002
2020-10-13-16-04-20-619,11723501.949177,3123759.739546,16.483792,2.664356,-2.649454,0.006934,0.007970,-0.003656,2.336052
2020-10-13-16-04-20-630,11723501.975941,3123759.712784,16.484068,2.666019,-2.648633,0.017512,0.008426,-0.003739,2.336106
2020-10-13-16-04-20-640,11723502.002724,3123759.686014,16.484322,2.665455,-2.648102,0.023059,0.008121,-0.003754,2.336161
2020-10-13-16-04-20-650,11723502.029493,3123759.659253,16.484568,2.664159,-2.647552,0.022669,0.007537,-0.003732,2.336223
2020-10-13-16-04-20-660,11723502.056228,3123759.632486,16.484724,2.661238,-2.648475,0.013571,0.007073,-0.003729,2.336288
2020-10-13-16-04-20-670,11723502.082957,3123759.605701,16.484795,2.659693,-2.650185,0.002846,0.007128,-0.003736,2.336368
2020-10-13-16-04-20-680,11723502.109688,3123759.578933,16.484921,2.661767,-2.649643,0.003315,0.008075,-0.003862,2.336445
2020-10-13-16-04-20-690,11723502.136417,3123759.552162,16.485086,2.660248,-2.648755,0.011716,0.008253,-0.003915,2.336500
2020-10-13-16-04-20-700,11723502.163135,3123759.525399,16.485287,2.658640,-2.647511,0.017623,0.007868,-0.003848,2.336567
2020-10-13-16-04-20-710,11723502.189835,3123759.498658,16.485417,2.657808,-2.646488,0.012994,0.007190,-0.003766,2.336632
2020-10-13-16-04-20-720,11723502.216528,3123759.471870,16.485424,2.658434,-2.649470,-0.002674,0.007417,-0.003777,2.336693
2020-10-13-16-04-20-730,11723502.243226,3123759.445093,16.485447,2.657364,-2.650066,-0.004604,0.008036,-0.003866,2.336753
2020-10-13-16-04-20-740,11723502.269914,3123759.418322,16.485548,2.655913,-2.649223,0.003428,0.008591,-0.003929,2.336822
2020-10-13-16-04-20-750,11723502.296567,3123759.391587,16.485760,2.654820,-2.645916,0.013234,0.008061,-0.003794,2.336897
2020-10-13-16-04-20-759,11723502.323239,3123759.364841,16.485882,2.654802,-2.646259,0.009787,0.007714,-0.003719,2.336961
2020-10-13-16-04-20-769,11723502.349912,3123759.338076,16.485941,2.654394,-2.647966,0.002109,0.007728,-0.003717,2.337020
2020-10-13-16-04-20-779,11723502.376559,3123759.311307,16.485970,2.652087,-2.648861,-0.002647,0.008219,-0.003791,2.337066
2020-10-13-16-04-20-789,11723502.403171,3123759.284544,16.486058,2.648531,-2.648845,0.001591,0.008913,-0.003857,2.337123
2020-10-13-16-04-20-799,11723502.429779,3123759.257812,16.486351,2.649170,-2.646030,0.019220,0.009113,-0.003807,2.337187
